,fas_id,name,address,postcode,easting,northing,latitude,longitude,local_authority
9158,86588,Blue Chef,"Bexleyheath Golf Club, Mount Road, Bexleyheath, Kent",DA6 8JS,548052,174724.0,51.452149,0.12935,Bexley
9159,86627,Burnt Ash (Bexley) Hockey Club,"Manor Way, Bexley, Kent",DA5 3QG,549120,173263.0,51.438742,0.144094,Bexley
9160,86637,Cafe Vita @ Erith Leisure Centre,"Erith Sports Centre, Avenue Road, Erith, Kent",DA8 3AT,551102,177577.0,51.476979,0.17443,Bexley
9161,86664,Celebrations,"59 Lion Road, Bexleyheath, Kent",DA6 8NW,548515,175193.0,51.456242,0.136205,Bexley
9162,86711,Coach & Horses Public House,"35 North Cray Road, Bexley, Kent",DA5 3NE,549688,173247.0,51.438439,0.152253,Bexley
9163,86720,Corner Pin Public House,"Slade Green Road, Erith, Kent",DA8 2HX,552329,177088.0,51.472256,0.191874,Bexley
9164,86737,Crayford Arms,"37 Crayford High Street, Crayford, Dartford, Kent",DA1 4HH,551387,174841.0,51.452319,0.17736,Bexley
9165,86738,Crayford Arrows Sports Club,"Bakers Field Sports Ground, 96 Perry Street, Crayford, Dartford",DA1 4RJ,551358,175223.0,51.455759,0.177106,Bexley
9166,86742,Crayford Social Club,"The Parade, Crayford Way, Crayford, Dartford",DA1 4JA,551536,174815.0,51.452037,0.179491,Bexley
9167,86767,Danson Stables,"Danson Park, Danson Road, Bexleyheath, Kent",DA6 8HL,547569,175114.0,51.45578,0.122567,Bexley
9168,86771,Dartfordian Community Sports Club,"War Memorial Club House, Bourne Road, Bexley, Kent",DA5 1LW,549626,173798.0,51.443407,0.151594,Bexley
9169,86772,Dashwood Social Club,"2 Limestone Walk, Erith, Kent",DA18 4BW,547931,179584.0,51.495849,0.129643,Bexley
9170,86773,David Lloyd Centre,"Baugh Road, Sidcup, Kent",DA14 5ED,547303,171194.0,51.420617,0.117111,Bexley
9171,86798,Duke Of Wellington,"92 London Road, Crayford, Kent",DA1 4BT,551071,174811.0,51.452134,0.172803,Bexley
9172,86799,Earl Haig Public House,"The Pantiles, Bexleyheath, Kent",DA7 5HH,548756,177101.0,51.473324,0.140459,Bexley
9173,86826,Erith Rugby Football Club,"Sussex Road, Erith, Kent",DA8 1JB,549726,177266.0,51.47455,0.154485,Bexley
9174,86828,Erith Veterans Club,"Erith Veterans Club, Park Crescent, Erith, Kent",DA8 3DE,551321,177763.0,51.478591,0.177661,Bexley
9175,86829,Erith Working Men's Club,"Valley Road, Erith, Kent",DA8 1BT,550542,178702.0,51.487236,0.166851,Bexley
9176,86848,Falconwood Private Members' Club,"Falconwood Avenue, Welling, Kent",DA16 2SG,545391,175962.0,51.463962,0.09159,Bexley
9177,86861,Flower Of Kent Social Club,"118 Maidstone Road, Sidcup, Kent",DA14 5HS,547728,170703.0,51.416104,0.123015,Bexley
9178,86865,Foots Cray Social Club,"23-27 Cray Road, Sidcup, Kent",DA14 5BY,547265,170849.0,51.417527,0.116422,Bexley
9179,86897,Goals Bexleyheath,"Goals Soccer Centre, Bexleyheath School, Graham Road, Bexleyheath",DA6 7DA,548978,175638.0,51.460119,0.143037,Bexley
9180,86899,Golden Lion,"260 Broadway, Bexleyheath, Kent",DA6 8BE,548460,175394.0,51.458063,0.135499,Bexley
9181,86915,Guy Earl Of Warwick,"Park View Road, Welling, Kent",DA16 1TA,547013,175689.0,51.461091,0.114809,Bexley
9182,86917,Halfway Public House,"165 Lower Road, Belvedere, Kent",DA17 6DQ,550161,179056.0,51.490518,0.161519,Bexley
9183,87011,Horse & Groom Harvester,"136 Main Road, Sidcup, Kent",DA14 6NZ,545664,171880.0,51.427213,0.093838,Bexley
9184,87044,Jolly Fenman,"64-68 Blackfen Road, Sidcup, Kent",DA15 8SW,545469,174580.0,51.451524,0.092144,Bexley
9185,87045,Jolly Millers,"111 Mayplace Road West, Bexleyheath, Kent",DA7 4JR,549617,175469.0,51.458432,0.152157,Bexley
9186,87082,Kings Arms,"156 Broadway, Bexleyheath, Kent",DA6 7DW,549009,175289.0,51.456966,0.14335,Bexley
9187,87131,London Borough Of Bexley,"Crayford And Barnehurst Youth And C, Woodside Road, Bexleyheath, Kent",DA7 6EQ,550630,175327.0,51.456887,0.16668,Bexley
9188,87137,Lord Kitchener Public House,"21 Wrotham Road, Welling, Kent",DA16 1LS,547449,176623.0,51.46937,0.121469,Bexley
9189,87174,Martin Dene Lawn Tennis Club,"Martin Dene, Bexleyheath, Kent",DA6 8NA,548718,174740.0,51.452119,0.138935,Bexley
9190,87204,Miller And Carter,"Hall Place, Bourne Road, Bexley, Kent",DA5 1PQ,550223,174326.0,51.448002,0.160402,Bexley
9191,87217,Montrose Park Club,"158 Hurst Road, Sidcup, Kent",DA15 9AJ,547136,173059.0,51.437418,0.115485,Bexley
9192,87236,Nags Head,"37 Welling High Street, Welling, Kent",DA16 1TR,546873,175794.0,51.46207,0.112839,Bexley
9193,87245,New Cross Turnpike,"55 Bellegrove Road, Welling, Kent",DA16 3PB,546281,175862.0,51.462826,0.104351,Bexley
9194,87266,North Heath Social Club,"8 Mill Road, Erith, Kent",DA8 1HN,550177,177158.0,51.473459,0.160942,Bexley
9195,87277,Nyne,"267 Broadway, Bexleyheath, Kent",DA6 8DB,548624,175331.0,51.457454,0.137831,Bexley
9196,87285,Old Bexley Ex Servicemans Club,"Bexley High Street, Bexley, Kent",DA5 1AB,549381,173584.0,51.441548,0.147981,Bexley
9197,87293,One Bell,"170 Old Road, Crayford, Dartford, Kent",DA1 4DY,551189,175004.0,51.453828,0.174582,Bexley
9198,87326,Phoenix Sports Club,"Mayplace Road East, Bexleyheath, Kent",DA7 6JT,550928,175454.0,51.45795,0.171006,Bexley
9199,87343,Plough And Harrow,"143 Bellegrove Road, Welling, Kent",DA16 3QS,546003,175925.0,51.463472,0.100378,Bexley
9200,87369,Prince Of Wales Public House,"13A Woolwich Road, Belvedere, Kent",DA17 5EE,548843,178249.0,51.483615,0.142209,Bexley
9201,87370,Priory Conservative Club,"169 Picardy Road, Belvedere, Kent",DA17 5QL,549301,178581.0,51.486477,0.14894,Bexley
9202,87375,Pure,"Albion Road, Bexleyheath, Kent",DA6 7LS,549206,175073.0,51.454982,0.146093,Bexley
9203,87408,Robin Hood & Little John,"78 Lion Road, Bexleyheath, Kent",DA6 8PF,548501,175008.0,51.454575,0.135926,Bexley
9204,87411,Rose & Crown,"15 Welling High Street, Welling, Kent",DA16 1TR,546873,175794.0,51.46207,0.112839,Bexley
9205,87413,Rose Public House,"179 Broadway, Bexleyheath, Kent",DA6 7ES,548834,175280.0,51.45694,0.14083,Bexley
9206,87414,Royal British Legion Club,"214A Iron Mill Lane, Crayford, Dartford, Kent",DA1 4PE,552491,175338.0,51.456488,0.19345,Bexley
9207,87415,Royal Oak,"270 Bexley Road, Erith, Kent",DA8 3HB,550243,177061.0,51.472571,0.161836,Bexley
9208,87416,Royal Oak,"68 Mount Road, Bexleyheath, Kent",DA6 8JS,548052,174724.0,51.452149,0.12935,Bexley
9209,87421,Running Horses,"Erith High Street, Erith, Kent",DA8 1QY,551545,178112.0,51.481667,0.181033,Bexley
9210,87471,Sidcup & District Conservative Club,"Oxford Road, Sidcup, Kent",DA14 6LW,546861,171173.0,51.420552,0.110751,Bexley
9211,87472,Sidcup And Footscray United Services Club,"108 Main Road, Sidcup, Kent",DA14 6NG,545991,171774.0,51.426168,0.098494,Bexley
9212,87479,Sidcup Place Brewers Fayre,"Sidcup Place, Chislehurst Road, Sidcup, Kent",DA14 6BN,546133,171486.0,51.423552,0.100417,Bexley
9213,87480,Sidcup Recreation Club,"Church Avenue, Sidcup, Kent",DA14 6BU,546516,171500.0,51.42357,0.105927,Bexley
9214,87481,Sidcup Sports Club Catering,"Sidcup Sports Club, Sydney Road, Sidcup, Kent",DA14 6RA,545516,171702.0,51.425652,0.091638,Bexley
9215,87483,Sidcup Working Men's Social Club And Institute,"169 Main Road, Sidcup, Kent",DA14 6PD,545590,171977.0,51.428104,0.092814,Bexley
9216,87491,Slade Green Railway Club,"British Rail Staff Association, Forest Road, Erith, Kent",DA8 2NX,552237,176595.0,51.467851,0.190338,Bexley
9217,87513,Sporting Club Thamesmead,"30 Bayliss Avenue, Thamesmead, London",SE28 8NJ,547785,180821.0,51.507002,0.128059,Bexley
9218,87603,The Albany Hotel,"Steynton Avenue, Bexley, Kent",DA5 3HN,547990,172959.0,51.436297,0.12772,Bexley
9219,87604,The Alma,"10 Alma Road, Sidcup, Kent",DA14 4EA,546305,172448.0,51.432152,0.103286,Bexley
9220,87605,The Anchor,"Bridgen Road, Bexley, Kent",DA5 1JE,548384,173971.0,51.445288,0.133809,Bexley
9221,87612,The Belvedere Hotel,"2 Picardy Road, Belvedere, Kent",DA17 5QH,549398,178903.0,51.489354,0.150472,Bexley
9222,87614,The Brewers Arms,"22 Brook Street, Erith, Kent",DA8 1JQ,550114,177026.0,51.472291,0.15998,Bexley
9223,87615,The Broken Drum,"308 Westwood Lane, Sidcup, Kent",DA15 9PT,546235,174626.0,51.45174,0.103178,Bexley
9224,87620,The Charcoal Burner,"Main Road, Sidcup, Kent",DA14 6QL,545091,172235.0,51.43055,0.085747,Bexley
9225,87621,The Charlotte,"38-40 Station Road, Crayford, Kent",DA1 3QG,551609,174304.0,51.447426,0.180322,Bexley
9226,87624,The Coach House Public House,"40 Watling Street, Bexleyheath, Kent",DA6 7QG,549803,175101.0,51.455068,0.15469,Bexley
9227,87642,The Door Hinge,"11 Welling High Street, Welling, Kent",DA16 1TR,546858,175795.0,51.462083,0.112623,Bexley
9228,87644,The Duchess Of Kent,"143 Brook Street, Erith, Kent",DA8 1JE,549876,177176.0,51.473701,0.156605,Bexley
9229,87645,The Duke Of Northumberland,"322 Bexley Road, Erith, Kent",DA8 3HB,550243,177061.0,51.472571,0.161836,Bexley
9230,87646,The Dukes Head,"53 Crayford High Street, Crayford, Kent",DA1 4EJ,551301,174967.0,51.453466,0.176177,Bexley
9231,87647,The Eardley Arms,"44 Woolwich Road, Belvedere, Kent",DA17 5EN,548742,178291.0,51.484019,0.140758,Bexley
9232,87649,The Foresters Arms,"Upper Wickham Lane, Welling, Kent",DA16 3ER,546595,177194.0,51.474722,0.10942,Bexley
9233,87650,The Fox,"79 Nuxley Road, Belvedere, Kent",DA17 5JU,549000,177970.0,51.481067,0.144336,Bexley
9234,87653,The Furze Wren,"1 Mayplace Road West, Bexleyheath, Kent",DA7 4JB,549313,175291.0,51.456913,0.147724,Bexley
9235,87654,The George,"74 Bexley High Street, Bexley, Kent",DA5 1AJ,549526,173590.0,51.441573,0.150055,Bexley
9236,87655,The Great Harry,"Parsonage Manorway, Belvedere, Kent",DA17 6LZ,549288,177585.0,51.477532,0.148332,Bexley
9237,87657,The Green Man Public House & Sunset Restaurant,"168 Wickham Street, Welling, Kent",DA16 3NL,545421,176291.0,51.466911,0.092156,Bexley
9238,87661,The Iron Horse,"122 Station Road, Sidcup, Kent",DA15 7AB,546245,172739.0,51.434782,0.102544,Bexley
9239,87663,The Kings Head,"65 Bexley High Street, Bexley, Kent",DA5 1AA,549520,173614.0,51.441791,0.149978,Bexley
9240,87667,The Millers Arms Public House,"81 Bexley High Street, Bexley, Kent",DA5 1JX,549646,173531.0,51.441011,0.151769,Bexley
9241,87669,The Morgan,"Clydesdale Way, Belvedere, Kent",DA17 6FD,549793,179760.0,51.49694,0.15652,Bexley
9242,87672,The Penny Farthing,"3 Waterside, Crayford, Dartford, Kent",DA1 4JJ,551462,174842.0,51.452308,0.178439,Bexley
9243,87680,The Railway Tavern,"38 Bexley High Street, Bexley, Kent",DA5 1AH,549463,173566.0,51.441365,0.149138,Bexley
9244,87682,The Red Barn,"Barnehurst Road, Bexleyheath, Kent",DA7 6HG,550019,176291.0,51.465712,0.158287,Bexley
9245,87684,The Seven Stars Public House,"Foots Cray High Street, Sidcup, Kent",DA14 5HJ,547418,170971.0,51.418592,0.118671,Bexley
9246,87685,The Ship,"110 West Street, Erith, Kent",DA8 1AN,550890,178523.0,51.485544,0.171784,Bexley
9247,87686,The Sportsman,"35 Moat Lane, Erith, Kent",DA8 2NG,552358,176569.0,51.467576,0.192067,Bexley
9248,87690,The Tailor's Chalk,"47-49 Sidcup High Street, Sidcup, Kent",DA14 6ED,546348,171791.0,51.426228,0.103633,Bexley
9249,87692,The Three Blackbirds Public House,"118 Blendon Road, Bexley, Kent",DA5 1BX,547580,174275.0,51.448238,0.122375,Bexley
9250,87694,The Victoria,"2 Victoria Street, Belvedere, Kent",DA17 5LN,548829,178090.0,51.48219,0.141926,Bexley
9251,87697,The Volunteer Public House,"46 Church Road, Bexleyheath, Kent",DA7 4DQ,548611,175654.0,51.460359,0.13778,Bexley
9252,87700,The Wrong' Un,"234-236 Broadway, Bexleyheath, Kent",DA6 8AS,548584,175374.0,51.45785,0.137274,Bexley
9253,87701,The Yacht,"167 Long Lane, Bexleyheath, Kent",DA7 5AE,549143,176291.0,51.465943,0.145686,Bexley
9254,87707,Toby Carvery,"The Crook Log Public House, Crook Log, Bexleyheath, Kent",DA6 8EQ,547817,175498.0,51.459156,0.126293,Bexley
9255,87719,Travellers Home Public House,"Long Lane, Bexleyheath, Kent",DA7 5AR,549586,175929.0,51.462565,0.151919,Bexley
9256,87736,VCD Athletic Club,"Old Road, Crayford, Kent",DA1 4DN,550894,175074.0,51.454544,0.17037,Bexley
9257,87742,Village Inn,"104 Nuxley Road, Belvedere, Kent",DA17 5LD,548937,177850.0,51.480014,0.143394,Bexley
9258,87757,We Anchor In Hope (John Barras),"320 Bellegrove Road, Welling, Kent",DA16 3RW,544946,176213.0,51.466332,0.085291,Bexley
9259,87765,Welling Snooker And Pool Club,"Ground & First Floor, 52 - 54 Bellegrove Road, Welling, Kent",DA16 3PY,546269,175905.0,51.463224,0.104196,Bexley
9260,87773,Westwood Masonic Centre,"168 Bellegrove Road, Welling, Kent",DA16 3RD,545696,176038.0,51.464567,0.096008,Bexley
9261,87776,White Cross Inn,"146 North Cray Road, Sidcup, Kent",DA14 5EL,548777,172311.0,51.430269,0.138763,Bexley
9262,87781,William Camden Public House,"Avenue Road, Bexleyheath, Kent",DA7 4EQ,548191,175848.0,51.462212,0.13182,Bexley
9263,87798,Ye Olde Black Horse,"43 Halfway Street, Sidcup, Kent",DA15 8LH,545947,172998.0,51.437177,0.098366,Bexley
9264,87815,A Pousada,"A Pousada, 109 High Street, London",NW10 4TS,521848,183367.0,51.536066,-0.244582,Brent
9265,87884,Angies,"11A-13A Walm Lane, London",NW2 5SJ,523251,184728.0,51.547993,-0.223887,Brent
9266,87885,Angie's,"127 High Street, London",NW10 4TR,521920,183299.0,51.53544,-0.243568,Brent
9267,87901,Arista Bar,"232 Church Lane, London",NW9 8SN,520549,187451.0,51.573049,-0.261903,Brent
9268,87921,Ask Lounge (Ask UK Limited),"The Heather Park Hotel, Heather Park Drive, Wembley",HA0 1SN,519058,184117.0,51.543401,-0.284535,Brent
9269,87951,Bar Lula's,"50 High Road, London",NW10 2QA,522980,184667.0,51.547495,-0.227815,Brent
9270,87955,Barretts,"239 Cricklewood Broadway, London",NW2 3HP,523682,185852.0,51.558001,-0.21728,Brent
9271,87990,Black Horse,"1018 Harrow Road, Wembley",HA0 2QP,515903,185948.0,51.560514,-0.329407,Brent
9272,87991,Black Leaf,"163 Edgware Road, Kingsbury, London",NW9 6LL,521322,188893.0,51.585843,-0.250271,Brent
9273,87997,Blue Ginger,"383 Kenton Road, Harrow",HA3 0XS,517524,188908.0,51.586781,-0.305045,Brent
9274,88026,Brent Tavern,"4 Gladstone Parade, Edgware Road, Cricklewood, London",NW2 6JS,523233,186492.0,51.563851,-0.223544,Brent
9275,88101,Carlton Lounge,"232-234 Kingsbury Road, London",NW9 0BH,520442,188606.0,51.583452,-0.26305,Brent
9276,88166,Club 182,"182-184 Preston Road, Wembley",HA9 8PA,518295,187102.0,51.570389,-0.294529,Brent
9277,88167,Club Marina,"244-246 Kingsbury Road, London",NW9 0BG,520374,188641.0,51.583781,-0.264005,Brent
9278,88235,Crystal Sport Bar - Crystal Aqua,"Crystal Sport Bar - Crystal Aqua (Ground Floor), 1 Pop In Commercial Centre, South Way, Wembley",HA9 0HB,519652,185435.0,51.555121,-0.275526,Brent
9279,88237,Crystals Bar & Restaurant,"Community Centre, Crystal House, 2 Agate Close, London",NW10 7FJ,519026,182927.0,51.532713,-0.285398,Brent
9280,88290,Earl Derby,"155 Kilburn High Road, London",NW6 7HU,525150,183962.0,51.540701,-0.196787,Brent
9281,88309,Erin's Hope,"189 Edgware Road, Kingsbury, London",NW9 6LP,521227,189036.0,51.587148,-0.251592,Brent
9282,88323,Everest Spice The Honeypot,"Everest Spice The Honeypot, Honeypot Lane, Stanmore",HA7 1EE,518529,189710.0,51.593778,-0.290275,Harrow
9283,88335,Falcon Public House,"341 Kilburn Lane, Maida Hill, London",W9 3EG,524549,183103.0,51.533105,-0.205752,Brent
9284,88351,First Class Sports Bar,"125 Wembley Park Drive, Wembley",HA9 8HQ,519223,186212.0,51.562186,-0.281448,Brent
9285,88356,Fizz Sports Bar,"217 Kenton Road, Harrow",HA3 0HD,516889,188511.0,51.583345,-0.314338,Brent
9286,88358,Flannery's Bar,"610-612 High Road, Wembley",HA0 2AF,517971,185071.0,51.552204,-0.299883,Brent
9287,88360,Flyer's Last Stand,"45 Blackbird Hill, London",NW9 8RS,520524,186519.0,51.564678,-0.262583,Brent
9288,88361,Flynns,"117 High Road, London",NW10 2SL,522822,184599.0,51.546919,-0.230116,Brent
9289,88413,George Public House,"George, Church Lane, London",NW9 8SN,520549,187451.0,51.573049,-0.261903,Brent
9290,88435,Grand Junction Arms Public House,"Grand Junction Arms, Acton Lane, London",NW10 7AD,520741,183161.0,51.534461,-0.260605,Brent
9291,88438,Green Man Hotel,"Green Man Hotel, Dagmar Avenue, Wembley",HA9 8DF,518682,185625.0,51.557025,-0.289446,Brent
9292,88441,Greenes,"362-364 Neasden Lane North, London",NW10 0BT,521083,186165.0,51.561368,-0.254644,Brent
9293,88491,Harlesden Picture Palace,"26 Manor Park Road, London",NW10 4JJ,521748,183464.0,51.53696,-0.245989,Brent
9294,88507,Heritage Inn,"301 Cricklewood Broadway, London",NW2 6PG,523516,186072.0,51.560005,-0.219596,Brent
9295,88576,J J Moons,"397 High Road, Wembley",HA9 6AA,518497,185220.0,51.553433,-0.29225,Brent
9296,88577,J J Moons,"553 Kingsbury Road, London",NW9 9EL,519236,188705.0,51.584598,-0.280415,Brent
9297,88603,Jet Set,"252 High Street, London",NW10 4TD,522110,183051.0,51.53317,-0.240915,Brent
9298,88613,JJ's Wine Bar,"1 Craven Park Road, London",NW10 8SE,521467,183591.0,51.538161,-0.249995,Brent
9299,88617,JoNo's,"458 Church Lane, London",NW9 8UA,520497,188356.0,51.581193,-0.262343,Brent
9300,88644,Katie's,"350 Neasden Lane, London",NW10 0AD,521329,186036.0,51.560156,-0.251142,Brent
9301,88779,Lost Rivers Taprooms,"67B London Designer Outlet, Wembley Park Boulevard, Wembley",HA9 0FD,519048,185606.0,51.556776,-0.284175,Brent
9302,88790,Maggies Bar,"102 Chamberlayne Road, London",NW10 3JN,523557,183277.0,51.534886,-0.219985,Brent
9303,88795,Maloney's,"429 High Road, London",NW10 2JN,521974,184804.0,51.548954,-0.242268,Brent
9304,88820,Masons Arms,"665 Harrow Road, London",NW10 5NU,523062,182725.0,51.530042,-0.227311,Brent
9305,88830,McDonaghs Bar,"2-4 Slough Lane, London",NW9 8QL,520426,188085.0,51.578773,-0.26346,Brent
9306,88836,McGlynn's Bar,"70 Willesden Lane, Kilburn, London",NW6 7SX,524870,184010.0,51.541185,-0.200805,Brent
9307,88837,McGoverns,"147 Cricklewood Broadway, London",NW2 3HY,523857,185634.0,51.556003,-0.214834,Brent
9308,88838,McGoverns,"60 High Road, London",NW10 2PU,522919,184651.0,51.547374,-0.2287,Brent
9309,88839,McGowans,"225-227 Edgware Road, Kingsbury, London",NW9 6LU,521135,189173.0,51.588399,-0.252858,Brent
9310,88840,McGowan's,"88 Walm Lane, London",NW2 4QY,523430,184812.0,51.5487,-0.221278,Brent
9311,88856,Metro Bar,"238-240 Neasden Lane, London",NW10 0AA,521458,185923.0,51.559121,-0.24932,Brent
9312,88892,Moonbay Bar & Restaurant,"1-2 Court Parade, East Lane, Wembley",HA0 3HY,516628,186149.0,51.562171,-0.318887,Brent
9313,88987,No 8,"305 High Road, London",NW10 2JT,522202,184782.0,51.548698,-0.239004,Brent
9314,88993,North London Tavern,"375 Kilburn High Road, London",NW6 7QB,524767,184448.0,51.545135,-0.202135,Brent
9315,89052,Parlour,"5 Regent Street, London",NW10 5LG,523806,182593.0,51.528685,-0.216638,Brent
9316,89111,Powerleague (Wembley),"Powerleague (Wembley), Olympic Way, Wembley",HA9 0WS,519360,185605.0,51.556711,-0.279678,Brent
9317,89112,Power's Bar,"23 Hay Lane, London",NW9 0NH,520407,189143.0,51.588294,-0.263371,Brent
9318,89126,Preston Public House,"161 Preston Road, Wembley",HA9 8NG,518239,187024.0,51.5697,-0.295363,Brent
9319,89134,Prince Of Wales,"97-101 Willesden Lane, Kilburn, London",NW6 7SD,524671,183940.0,51.5406,-0.203698,Brent
9320,89135,Prince of Wales Public House,"11 Cambridge Gardens, London",NW6 5AE,525347,183232.0,51.534088,-0.194207,Brent
9321,89185,Rickshaw London,"210 Preston Road, Wembley",HA9 8PB,518292,187187.0,51.571145,-0.294544,Brent
9322,89188,Rising Sun,"25 Harlesden Road, London",NW10 2BY,522822,184427.0,51.545382,-0.230176,Brent
9323,89206,Royal British Legion (West Kilburn) Ltd,"15 Peel Precinct, London",NW6 5RE,525002,183093.0,51.532924,-0.199228,Brent
9324,89215,Royal Oak,"95 High Street, London",NW10 4TS,521848,183367.0,51.536066,-0.244582,Brent
